n,t,farmid,year,y1,y2,y3,y4,p1,p2,p3,p4,x1,x2,x3,x4,x5,x6,w1,w2,w3,w4,w5,w6
16236,1,16236,1998,101.64,80.344299,265.45541,40.182785,4.2442622,1.145221,1.002804,1.217018,254,5.888,169.74751,239.24998,241.14081,986.10724,.111815,121.90659,1.1840621,.93689203,.037664004,.07062
16236,2,16236,1999,106.044,130.7681,280.47302,31.667311,3.8945699,1.0170753,1.0021182,1.1862043,254,5.902,157.82756,174.85431,240.33484,1006.7453,.095494621,130.35593,1.1608925,.92388171,.037967741,.093193553
16236,3,16236,2000,113.754,137.54459,280.55893,54.977093,3.6559517,.9382531,.99403507,1.1201023,328,5.7020001,149.41542,285.69315,251.96193,1051.0333,.13833934,129.04494,1.1145242,.91259342,.034584835,.09594503
16236,4,16236,2001,114.747,127.14907,312.06747,55.691467,3.861253,.99509019,.99509019,1.0914592,276,4.2360001,180.34428,215.60677,266.48096,982.98798,.098534495,137.66786,1.0882107,.89763844,.041146275,.10286569
16236,5,16236,2002,122.234,65.888527,315.18689,53.262386,3.9425759,.99740332,1.0123698,1.1000301,276,3.9820001,134.3246,221.93073,233.84779,902.29218,.10583379,136.48497,1.0604759,.92577839,.0416921,.10583379
16236,6,16236,2003,127.341,102.14552,291.96973,64.86293,3.7981207,.95370388,.99961525,1.0810035,367,4.1459999,131.26103,271.83685,237.17397,1157.0646,.12208245,125.15434,1.0632651,.94013923,.023999114,.084518619
16236,7,16236,2004,117.491,39.668449,314.05499,82.500504,3.7709711,.97131068,1.0201359,1.0461068,367,4.4640002,144.71765,264.59073,213.91978,1100.051,.13920389,138.17543,1.0596117,.9848156,.011427185,.074796118
16236,8,16236,2005,117.345,117.30994,293.5289,62.259411,3.7498343,.97657257,1.0092953,1.005205,367,4.1479998,163.07404,179.0239,242.10785,1041.6777,.11452998,135.83768,1.0358827,.98373067,.01022589,.04397133
16236,9,16236,2006,117.505,71.807571,280.40817,79.9021,3.6470001,.95099998,1.002,1.001,372,3.796,117.83716,265.37701,211.15248,1876.739,.168,134.321,1.001,1,.012,.059999999
16251,1,16251,1998,35.083,35.684483,217.12793,100.35493,4.2442622,1.145221,1.002804,1.217018,190,1.892,65.033798,126.46608,101.27955,732.11633,.111815,121.90659,1.1840621,.93689203,.037664004,.116523
16251,2,16251,1999,28.083,28.598417,191.52354,22.326866,3.8945699,1.0170753,1.0021182,1.1862043,190,2.1259999,56.057487,124.67995,106.02602,632.53955,.095494621,130.35593,1.1608925,.92388171,.037967741,.097795703
16251,3,16251,2000,22.101999,29.297264,259.14368,2.7519922,3.6559517,.9382531,.99403507,1.1201023,190,2.0120001,20.144144,158.18336,104.00832,580.77008,.13833934,129.04494,1.1145242,.91259342,.034584835,.087019905
16252,1,16252,1998,57.710999,71.89106,248.32747,39.208897,4.2442622,1.145221,1.002804,1.217018,170,4.9419999,81.490051,155.38567,156.57347,737.27191,.111815,121.90659,1.1840621,.93689203,.037664004,.090629004
16252,2,16252,1999,64.767998,57.883484,227.45924,27.938894,3.8945699,1.0170753,1.0021182,1.1862043,170,4.645,89.409317,167.15816,173.11652,690.61987,.095494621,130.35593,1.1608925,.92388171,.037967741,.098946244
16252,3,16252,2000,63.548,80.0214,219.86308,80.989052,3.6559517,.9382531,.99403507,1.1201023,170,4.191,79.441437,175.78606,152.39001,632.63165,.13833934,129.04494,1.1145242,.91259342,.034584835,.10040759
16252,4,16252,2001,57.339001,65.298149,203.88791,44.417656,3.861253,.99509019,.99509019,1.0914592,205,4.1999998,68.838806,163.77684,146.72034,574.73254,.098534495,137.66786,1.0882107,.89763844,.041146275,.10719687
16252,5,16252,2002,66.641998,50.719185,230.40126,39.103981,3.9425759,.99740332,1.0123698,1.1000301,250,4.2069998,102.13911,199.12125,143.87782,515.31683,.10583379,136.48497,1.0604759,.92577839,.0416921,.099419624
16252,6,16252,2003,69.093002,76.726479,226.55011,34.083012,3.7981207,.95370388,.99961525,1.0810035,250,4.0279999,105.96466,190.30742,131.59738,646.32489,.12208245,125.15434,1.0632651,.94013923,.023999114,.088692375
16252,7,16252,2004,65.192001,60.684494,223.47353,53.822247,3.7709711,.97131068,1.0201359,1.0461068,250,4.138,101.41373,209.8502,148.00429,686.70361,.13920389,138.17543,1.0596117,.9848156,.011427185,.084145635
16252,8,16252,2005,57.723,67.447121,228.37082,57.967445,3.7498343,.97657257,1.0092953,1.005205,246,3.927,56.808491,212.4709,125.99267,609.64764,.11452998,135.83768,1.0358827,.98373067,.01022589,.088965245
16252,9,16252,2006,64.899002,62.93586,209.35828,46.639359,3.6470001,.95099998,1.002,1.001,246,3.7550001,107.93007,182.629,146.82755,550.28619,.168,134.321,1.001,1,.012,.097999997
16266,1,16266,1998,73.026001,71.91983,270.79578,35.337524,4.2442622,1.145221,1.002804,1.217018,227,3.674,2.9512923,273.80151,192.75642,1513.5452,.111815,121.90659,1.1840621,.93689203,.037664004,.074151002
16266,2,16266,1999,76.635002,88.251129,262.34903,34.610085,3.8945699,1.0170753,1.0021182,1.1862043,227,3.9159999,40.680874,264.49564,233.86086,1633.9297,.095494621,130.35593,1.1608925,.92388171,.037967741,.081688173
16266,3,16266,2000,77.019997,92.851364,266.49271,40.398411,3.6559517,.9382531,.99403507,1.1201023,227,4.2069998,47.201199,259.87164,230.50179,1604.0988,.13833934,129.04494,1.1145242,.91259342,.034584835,.083672993
16266,4,16266,2001,75.983002,69.904236,257.84003,46.035713,3.861253,.99509019,.99509019,1.0914592,227,3.7279999,27.541294,288.63208,196.9445,1524.994,.098534495,137.66786,1.0882107,.89763844,.041146275,.088789329
16266,5,16266,2002,76.467003,107.4105,290.31891,36.384838,3.9425759,.99740332,1.0123698,1.1000301,227,4.5869999,62.586693,232.86258,178.83922,1410.7998,.10583379,136.48497,1.0604759,.92577839,.0416921,.091936424
16266,6,16266,2003,77.475998,102.59956,246.1931,86.37162,3.7981207,.95370388,.99961525,1.0810035,235,4.8909998,58.201176,343.95004,182.59848,1396.7719,.12208245,125.15434,1.0632651,.94013923,.023999114,.077214539
16266,7,16266,2004,78.043999,102.9893,242.14563,84.398216,3.7709711,.97131068,1.0201359,1.0461068,235,4.625,29.988235,319.6171,190.62459,1295.9723,.13920389,138.17543,1.0596117,.9848156,.011427185,.068563111
16266,8,16266,2005,74.240997,84.693199,239.74974,96.19838,3.7498343,.97657257,1.0092953,1.005205,235,4.118,63.086872,240.36798,164.59581,1215.9753,.11452998,135.83768,1.0358827,.98373067,.01022589,.066468284
16266,9,16266,2006,75.579002,110.2019,220.68564,115.93606,3.6470001,.95099998,1.002,1.001,274.20001,4.323,39.957043,264.29599,169.11777,1236.2704,.168,134.321,1.001,1,.012,.067000002
16269,1,16269,1998,113.918,213.97128,333.82275,334.3063,4.1877661,1.1887701,1.002804,.972202,328,6.8280001,221.62723,354.89862,350.28909,2490.3958,.10593001,113.7747,1.1840621,.94042307,.038841002,.097691
16269,2,16269,1999,113.46,181.65553,327.78299,402.70145,3.8911183,1.0688494,1.0021182,.95954841,328,6.5409999,192.13083,369.12903,397.76318,2288.7058,.08629033,136.04648,1.1608925,.92733335,.04026882,.088591397
16269,3,16269,2000,113.298,182.02737,322.5679,290.81427,3.6927679,.97841609,.99403507,1.093327,328,5.665,167.50951,409.53717,359.66476,3064.4402,.10263886,121.07481,1.1145242,.91594028,.035700478,.085904263
16275,1,16275,1998,71.294998,94.957863,257.96243,10.154738,4.2442622,1.145221,1.002804,1.217018,133,3.832,160.78131,148.42966,191.10277,1084.1255,.111815,121.90659,1.1840621,.93689203,.037664004,.109461
16275,2,16275,1999,74.610001,83.483032,257.95294,14.558681,3.8945699,1.0170753,1.0021182,1.1862043,133,6.4590001,112.47572,143.00871,190.03394,918.58093,.095494621,130.35593,1.1608925,.92388171,.037967741,.11390322
16275,3,16275,2000,73.786003,129.97621,243.00339,22.41036,3.6559517,.9382531,.99403507,1.1201023,133,5.494,114.38639,201.25182,194.9774,1733.6836,.13833934,129.04494,1.1145242,.91259342,.034584835,.07921043
16275,4,16275,2001,71.317001,125.76714,221.96626,22.351191,3.861253,.99509019,.99509019,1.0914592,133,4.283,111.28259,231.65863,191.1371,1607.3048,.098534495,137.66786,1.0882107,.89763844,.041146275,.085540943
16275,5,16275,2002,82.049004,148.42442,238.75607,23.906704,3.9425759,.99740332,1.0123698,1.1000301,166,4.1939998,127.70867,274.22055,193.70203,1546.6184,.10583379,136.48497,1.0604759,.92577839,.0416921,.088729337
16275,6,16275,2003,89.033997,109.38841,233.21086,18.686293,3.7981207,.95370388,.99961525,1.0810035,172,4.4780002,120.28949,259.14093,200.16302,1462.2477,.12208245,125.15434,1.0632651,.94013923,.023999114,.077214539
16275,7,16275,2004,96.997002,115.52727,227.65071,29.325722,3.7709711,.97131068,1.0201359,1.0461068,172,4.6490002,119.36275,249.89767,184.18289,1322.7136,.13920389,138.17543,1.0596117,.9848156,.011427185,.07064078
16275,8,16275,2005,101.108,123.76859,215.86018,44.425228,3.7498343,.97657257,1.0092953,1.005205,172,4.823,134.63574,252.86485,191.34241,1279.434,.11452998,135.83768,1.0358827,.98373067,.01022589,.073626406
16275,9,16275,2006,96.929001,122.36278,221.76447,53.475521,3.6470001,.95099998,1.002,1.001,199,4.5970001,132.17381,243.189,199.63618,1242.1469,.168,134.321,1.001,1,.012,.067000002
16280,1,16280,1998,101.091,267.60797,320.33917,9.3341408,4.2430849,1.1828851,1.002804,.972202,199,8.493,176.53676,332.98495,375.03983,2249.8687,.115346,114.57037,1.1840621,.939246,.038841002,.067088999
16280,2,16280,1999,101.412,236.12607,299.21469,13.892087,3.9083765,1.0584947,1.0021182,.95954841,199,8.7440004,192.55403,340.13293,358.83261,2256.915,.10354839,119.35332,1.1608925,.92618281,.04026882,.073634416
16280,3,16280,2000,100.464,309.03085,310.64423,25.669388,3.6771488,.97618484,.99403507,1.093327,199,8.5430002,173.04504,240.64879,365.73712,2014.9745,.12495167,117.41216,1.1145242,.91482466,.035700478,.07586351
16280,4,16280,2001,101.361,306.24762,303.28506,18.428719,3.8904884,1.0275741,.99509019,1.0557268,199,8.4399996,171.09453,321.26297,360.53952,1975.9987,.099617295,126.18155,1.0882107,.89763844,.042229071,.080126956
16280,5,16280,2002,105.571,317.74896,318.14041,14.016326,3.9703705,1.0348192,1.0123698,1.0476476,199,7.5619998,168.42542,376.28787,350.00412,2078.8533,.10155768,122.16747,1.0604759,.92470938,.042761125,.082315169
16280,6,16280,2003,111.403,289.97235,295.67435,7.3767676,3.827337,.98083335,.99961525,1.0330054,199,7.7420001,195.63199,303.95453,366.51489,1942.1008,.10956117,121.62647,1.0632651,.94118267,.025042554,.070953906
16280,7,16280,2004,110.73,295.33646,292.38696,29.457523,3.8052526,1.000398,1.0201359,1.0149418,199,7.2589998,173.11569,355.44244,348.69366,1839.4293,.11946602,139.21219,1.0596117,.98377675,.011427185,.058174759
16280,8,16280,2005,115.796,308.32965,276.09018,45.312431,3.8152797,1.0174761,1.0092953,.97861779,199,6.1100001,186.02666,308.56815,337.34573,1687.9683,.094078198,143.03874,1.0358827,.9827081,.01022589,.060332756
16280,9,16280,2006,116.7,297.05817,295.63672,49.187565,3.737,.98000002,1.002,.99699998,199,6.954,174.71428,330.457,339.02246,1638.1349,.125,143.776,1.001,1,.012,.061999999
16284,1,16284,1998,81.919998,160.30647,286.39789,15.222761,4.2430849,1.1828851,1.002804,.972202,185,4.0799999,128.84792,279.30701,265.15521,1761.0463,.115346,118.57805,1.1840621,.939246,.038841002,.098867998
16284,2,16284,1999,62.806,142.83913,268.5293,22.504795,3.9083765,1.0584947,1.0021182,.95954841,190,4.2150002,96.579788,258.22855,272.95651,1585.4386,.10354839,129.63684,1.1608925,.92618281,.04026882,.097795703
16284,3,16284,2000,64.014,132.92685,309.27161,15.473469,3.6771488,.97618484,.99403507,1.093327,185,4.198,99.834831,281.12439,252.41142,1358.714,.12495167,124.74192,1.1145242,.91482466,.035700478,.10263886
16286,1,16286,1998,125.187,272.72934,323.24411,55.203392,4.2430849,1.1828851,1.002804,.972202,254,6.6560001,250.70177,399.5,370.99203,2094.1003,.115346,114.57037,1.1840621,.939246,.038841002,.089451998
16286,2,16286,1999,125.226,283.71411,322.39838,80.798561,3.9083765,1.0584947,1.0021182,.95954841,263,6.7849998,246.16553,395.06708,400.31958,2041.6208,.10354839,119.35332,1.1608925,.92618281,.04026882,.094344087
16286,3,16286,2000,123.887,244.11429,381.60831,77.40612,3.6771488,.97618484,.99403507,1.093327,263,7.0560002,205.19118,425.28781,340.17374,1906.7598,.12495167,117.41216,1.1145242,.91482466,.035700478,.099291943
16286,4,16286,2001,125.102,237.65543,337.74863,99.105637,3.8904884,1.0275741,.99509019,1.0557268,328,5.8470001,196.21791,480.68518,330.27081,1886.7137,.099617295,126.18155,1.0882107,.89763844,.042229071,.10286569
16286,5,16286,2002,129.448,269.97107,352.1626,54.670406,3.9703705,1.0348192,1.0123698,1.0476476,328,6.5139999,338.94254,417.68323,312.11469,1809.2505,.10155768,122.16747,1.0604759,.92470938,.042761125,.10690282
16286,6,16286,2003,133.44501,309.56808,325.35281,62.333332,3.827337,.98083335,.99961525,1.0330054,288,5.816,198.15013,550.72064,349.68936,1789.2145,.10956117,121.62647,1.0632651,.94118267,.025042554,.065736704
16286,7,16286,2004,135.729,256.0571,336.33807,48.733879,3.8052526,1.000398,1.0201359,1.0149418,288,6.296,199.1098,455.82047,308.75806,2268.136,.11946602,139.21219,1.0596117,.98377675,.011427185,.051941749
16286,8,16286,2005,134.196,286.44522,329.13879,16.500523,3.8152797,1.0174761,1.0092953,.97861779,288,5.3839998,263.63278,497.61392,308.94171,2401.6064,.094078198,143.03874,1.0358827,.9827081,.01022589,.052152041
16286,9,16286,2006,132.455,292.86938,312.39322,31.235708,3.737,.98000002,1.002,.99699998,288,5.454,222.05493,429.79501,343.26328,2352.2441,.125,143.776,1.001,1,.012,.057
16291,1,16291,1998,90.07,119.15416,296.90729,10.053191,4.2442622,1.145221,1.002804,1.217018,209,4.0349998,156.4483,234.40703,215.6259,448.74771,.111815,121.90659,1.1840621,.93689203,.037664004,.12711601
16291,2,16291,1999,83.463997,150.41968,241.73708,20.020369,3.8945699,1.0170753,1.0021182,1.1862043,142,2.8010001,169.44203,186.82814,262.26245,380.60727,.095494621,130.35593,1.1608925,.92388171,.037967741,.13116129
16291,3,16291,2000,89.205002,157.3246,251.42313,14.585658,3.6559517,.9382531,.99403507,1.1201023,142,3.267,155.44844,202.40465,225.05113,576.9295,.13833934,129.04494,1.1145242,.91259342,.034584835,.13610806
16291,4,16291,2001,91.650002,133.3308,244.30251,36.036705,3.861253,.99509019,.99509019,1.0914592,142,3.573,149.72638,205.31001,215.29053,512.80725,.098534495,137.66786,1.0882107,.89763844,.041146275,.14726035
16291,5,16291,2002,97.837997,140.98071,260.27875,14.330418,3.9425759,.99740332,1.0123698,1.1000301,142,3.6719999,176.91431,178.49654,226.04608,454.26859,.10583379,136.48497,1.0604759,.92577839,.0416921,.1742516
16291,6,16291,2003,94.858002,158.03172,205.38412,28.280888,3.7981207,.95370388,.99961525,1.0810035,142,2.9400001,146.39548,252.05994,198.16302,1083.2949,.12208245,125.15434,1.0632651,.94013923,.023999114,.06886702
16291,7,16291,2004,97.599998,166.50587,232.71487,28.264153,3.7709711,.97131068,1.0201359,1.0461068,196,3.5179999,141.31961,233.82489,215.15829,1240.8279,.13920389,138.17543,1.0596117,.9848156,.011427185,.060252428
16291,8,16291,2005,104.282,135.24712,217.5461,43.776199,3.7498343,.97657257,1.0092953,1.005205,196,3.53,116.32674,239.94698,195.08797,1166.0215,.11452998,135.83768,1.0358827,.98373067,.01022589,.062377933
16291,9,16291,2006,114.295,142.90431,215.57785,50.555443,3.6470001,.95099998,1.002,1.001,196,3.4920001,139.08292,223.91,222.3838,1159.2338,.168,134.321,1.001,1,.012,.067000002
16292,1,16292,1998,72.250999,119.12025,294.86032,21.341391,4.2442622,1.145221,1.002804,1.217018,257,2.684,123.54771,206.6608,232.52724,345.68756,.111815,121.90659,1.1840621,.93689203,.037664004,.122408
16292,2,16292,1999,77.612,126.70248,274.25833,4.8428707,3.8945699,1.0170753,1.0021182,1.1862043,257,2.737,160.55501,219.43213,258.92081,318.42285,.095494621,130.35593,1.1608925,.92388171,.037967741,.11735484
16292,3,16292,2000,67.119003,139.31628,282.79349,5.6115537,3.6559517,.9382531,.99403507,1.1201023,257,2.9159999,146.71571,151.25549,225.82164,327.7775,.13833934,129.04494,1.1145242,.91259342,.034584835,.099291943
16292,4,16292,2001,77.825996,129.15451,273.67789,7.765873,3.861253,.99509019,.99509019,1.0914592,257,2.7119999,148.05075,221.46803,227.24699,295.15182,.098534495,137.66786,1.0882107,.89763844,.041146275,.089872122
16292,5,16292,2002,71.384003,151.01929,293.1077,10.231292,3.9425759,.99740332,1.0123698,1.1000301,257,2.8759999,145.83469,255.55428,225.14897,289.04593,.10583379,136.48497,1.0604759,.92577839,.0416921,.093005449
16292,6,16292,2003,76.440002,163.18381,271.0386,9.7731657,3.7981207,.95370388,.99961525,1.0810035,257,3.1400001,153.30324,339.50278,271.95734,644.66937,.12208245,125.15434,1.0632651,.94013923,.023999114,.075127661
16292,7,16292,2004,89.389,127.07807,266.43076,5.8242302,3.7709711,.97131068,1.0201359,1.0461068,290,4.29,180.52255,390.71097,237.41603,970.05884,.13920389,138.17543,1.0596117,.9848156,.011427185,.059213594
16292,8,16292,2005,87.792999,194.98219,271.61502,3.8179045,3.7498343,.97657257,1.0092953,1.005205,290,4.244,179.02171,316.86176,265.12985,906.11176,.11452998,135.83768,1.0358827,.98373067,.01022589,.062377933
16292,9,16292,2006,83.369003,182.00526,278.6637,5.7882118,3.6470001,.95099998,1.002,1.001,324,4.1799998,136.95103,338.73801,268.13776,863.04614,.168,134.321,1.001,1,.012,.066
16294,1,16294,1998,82.021004,150.83383,270.69366,19.887409,4.2430849,1.1828851,1.002804,.972202,145,5.25,156.45724,203.82709,266.97314,698.89563,.115346,114.57037,1.1840621,.939246,.038841002,.107107
16294,2,16294,1999,82.261002,155.2989,257.62573,40.529976,3.9083765,1.0584947,1.0021182,.95954841,151,5.6669998,142.83351,200.19006,265.42392,610.48499,.10354839,119.35332,1.1608925,.92618281,.04026882,.11390322
16294,3,16294,2000,81.477997,180.30858,258.04041,33.356121,3.6771488,.97618484,.99403507,1.093327,151,4.9520001,103.76777,218.90001,279.62515,521.90289,.12495167,117.41216,1.1145242,.91482466,.035700478,.12272038
16294,4,16294,2001,85.476997,179.29294,255.23393,34.686153,3.8904884,1.0275741,.99509019,1.0557268,151,5.1139998,145.38408,219.5392,268.86511,489.20651,.099617295,126.18155,1.0882107,.89763844,.042229071,.12235603
16294,5,16294,2002,86.141998,180.84917,293.08762,31.531631,3.9703705,1.0348192,1.0123698,1.0476476,151,5.7340002,137.21573,227.15723,239.55785,460.07944,.10155768,122.16747,1.0604759,.92470938,.042761125,.12828338
16294,6,16294,2003,88.546997,178.97021,246.93633,62.038383,3.827337,.98083335,.99961525,1.0330054,151,5.0339999,131.17075,226.60864,257.14044,421.67093,.10956117,121.62647,1.0632651,.94118267,.025042554,.11895213
16294,7,16294,2004,93.936996,159.57114,224.47658,28.433983,3.8052526,1.000398,1.0201359,1.0149418,154,4.3540001,154.18628,202.1774,253.66771,1212.6383,.11946602,139.21219,1.0596117,.98377675,.011427185,.069601946
16294,8,16294,2005,92.564003,208.85529,229.97873,70.712639,3.8152797,1.0174761,1.0092953,.97861779,161,4.9699998,102.384,213.88449,253.43718,1055.9934,.094078198,143.03874,1.0358827,.9827081,.01022589,.067490876
16294,9,16294,2006,93.632004,171.75,242.81737,56.178535,3.737,.98000002,1.002,.99699998,161,3.4119999,163.93506,231.285,237.27856,1291.084,.125,143.776,1.001,1,.012,.066
16298,2,16298,1999,79.719002,137.70927,242.31459,1.4258002,3.8945699,1.0170753,1.0021182,1.1862043,145,3.187,88.287422,156.33125,229.36652,1338.7617,.095494621,130.35593,1.1608925,.92388171,.037967741,.089741938
16298,3,16298,2000,78.528999,156.38168,245.70595,1.7430279,3.6559517,.9382531,.99403507,1.1201023,145,3.082,90.08609,213.49756,224.44945,1366.34,.13833934,129.04494,1.1145242,.91259342,.034584835,.098176308
